"tconst","primaryTitle","releaseYear","isAdult","runtimeMinutes","genres","worldwideSalesDollars","averageRating","numVotes","directors","writers","mainCast"
"tt1045658","Silver Linings Playbook",2012,0,122,"Comedy,Drama,Romance",236412453,7.7,695590,"nm0751102","nm0751102,nm2683048","nm0177896, nm2225369, nm0000134, nm0915865"
"tt1045772","I Love You Phillip Morris",2009,0,102,"Biography,Comedy,Crime",NA,6.6,94993,"nm0275629,nm0720135","nm0720135,nm0275629,nm2679516","nm0000120, nm0000191, nm0005182, nm0763928"
"tt1045778","Year One",2009,0,97,"Comedy",NA,4.9,96967,"nm0000601","nm0000601,nm1969144,nm1072409","nm0085312, nm0148418, nm1312575, nm0001624"
"tt1046173","G.I. Joe: The Rise of Cobra",2009,0,118,"Action,Adventure,Sci-Fi",302469017,5.7,207017,"nm0814085","nm0064181,nm0254213,nm1749087,nm1290582,nm0814085","nm0000598, nm1475594, nm0005541, nm0015382"
"tt1046173","G.I. Joe: The Rise of Cobra",2009,0,118,"Action,Adventure,Sci-Fi",NA,5.7,207017,"nm0814085","nm0064181,nm0254213,nm1749087,nm1290582,nm0814085","nm0000598, nm1475594, nm0005541, nm0015382"
"tt1059786","Eagle Eye",2008,0,118,"Action,Mystery,Thriller",178767383,6.6,184926,"nm0142286","nm1726457,nm1726876,nm0782711,nm1908145","nm0479471, nm1157358, nm0206257, nm0004821"
"tt1059786","Eagle Eye",2008,0,118,"Action,Mystery,Thriller",NA,6.6,184926,"nm0142286","nm1726457,nm1726876,nm0782711,nm1908145","nm0479471, nm1157358, nm0206257, nm0004821"
"tt1060277","Cloverfield",2008,0,85,"Action,Horror,Sci-Fi",NA,7,391075,"nm0716257","nm1206844","nm1036181, nm1140300, nm0135221, nm2554352"
"tt10618286","Mank",2020,0,131,"Biography,Comedy,Drama",NA,6.8,70765,"nm0000399","nm10827638","nm0000198, nm1086543, nm2934314, nm1670601"
"tt10633456","Minari",2020,0,115,"Drama",NA,7.5,72959,"nm1818032","nm1818032","nm3081796, nm3680658, nm10910136, nm10942337"
"tt1063669","The Wave",2008,0,107,"Drama,Thriller",NA,7.6,107691,"nm0304541","nm0429168,nm0205972,nm1545967,nm0304541,nm0861826","nm0900915, nm1035643, nm0726262, nm1457472"
"tt1065073","Boyhood",2014,0,165,"Drama",NA,7.9,349504,"nm0000500","nm0000500","nm1294664, nm0000099, nm0000160, nm6567391"
"tt10665338","Halloween Kills",2021,0,105,"Horror,Thriller",NA,5.6,68779,"nm0337773","nm0000118,nm0384185,nm1802374,nm1144419,nm0337773","nm0000130, nm0339460, nm5506858, nm0183921"
"tt10665338","Halloween Kills",2021,0,105,"Horror,Thriller",131647155,5.6,68779,"nm0337773","nm0000118,nm0384185,nm1802374,nm1144419,nm0337773","nm0000130, nm0339460, nm5506858, nm0183921"
"tt1067106","A Christmas Carol",2009,0,96,"Adventure,Animation,Comedy",325286646,6.8,112656,"nm0000709","nm0002042,nm0000709","nm0000120, nm0000198, nm0000147, nm0884313"
"tt1067106","A Christmas Carol",2009,0,96,"Adventure,Animation,Comedy",NA,6.8,112656,"nm0000709","nm0002042,nm0000709","nm0000120, nm0000198, nm0000147, nm0884313"
"tt1067583","Water for Elephants",2011,0,122,"Drama,Romance",NA,6.9,115369,"nm1349376","nm0481418,nm2717485","nm1500155, nm0000702, nm0910607, nm0773973"
"tt1068680","Yes Man",2008,0,104,"Comedy,Romance",223241637,6.8,354296,"nm0715636","nm0831557,nm0666871,nm2361949,nm0991245","nm0000120, nm0221046, nm0177896, nm0383422"
"tt1068680","Yes Man",2008,0,104,"Comedy,Romance",NA,6.8,354296,"nm0715636","nm0831557,nm0666871,nm2361949,nm0991245","nm0000120, nm0221046, nm0177896, nm0383422"
"tt1069238","Departures",2008,0,130,"Drama,Music",NA,8,51438,"nm0847690","nm2725830","nm0609403, nm0386414, nm0945734, nm0949097"
"tt10696784","The Harder They Fall",2021,0,139,"Action,Drama,Western",NA,6.6,55877,"nm5029795","nm5029795,nm0945026","nm3718007, nm5939164, nm5518972, nm1346230"
"tt1070874","The Trial of the Chicago 7",2020,0,129,"Drama,History,Thriller",NA,7.8,169191,"nm0815070","nm0815070","nm1519666, nm5189784, nm0056187, nm0834989"
"tt1086772","Blended",2014,0,117,"Comedy,Romance",NA,6.5,129226,"nm0178997","nm0578771,nm0784771","nm0001191, nm0000106, nm1018488, nm0005265"
"tt10872600","Spider-Man: No Way Home",2021,0,148,"Action,Adventure,Fantasy",1544455963,8.5,555617,"nm1218281","nm0571344,nm1273099,nm0498278,nm0228492","nm4043618, nm3918035, nm1212722, nm8188622"
"tt10872600","Spider-Man: No Way Home",2021,0,148,"Action,Adventure,Fantasy",NA,8.5,555617,"nm1218281","nm0571344,nm1273099,nm0498278,nm0228492","nm4043618, nm3918035, nm1212722, nm8188622"
"tt10886166","365 Days",2020,0,114,"Drama,Romance",NA,3.4,74669,"nm1705578,nm1372836","nm11183123,nm1372836,nm1705578,nm10947022","nm11110971, nm9016108, nm0943002, nm4840961"
"tt10888594","Radhe",2021,0,135,"Action,Crime,Thriller",NA,1.9,176144,"nm0222150","nm1238337,nm6859370","nm0006795, nm7796669, nm0393535, nm0006763"
"tt1091191","Lone Survivor",2013,0,121,"Action,Biography,Drama",NA,7.5,281372,"nm0000916","nm0000916,nm2877226,nm0732961","nm0000242, nm2018237, nm0386472, nm0004936"
"tt1091191","Lone Survivor",2013,0,121,"Action,Biography,Drama",154802912,7.5,281372,"nm0000916","nm0000916,nm2877226,nm0732961","nm0000242, nm2018237, nm0386472, nm0004936"
"tt1091722","Adventureland",2009,0,107,"Comedy,Drama,Romance",NA,6.8,158778,"nm0609549","nm0609549","nm0251986, nm0829576, nm0005351, nm0771414"
"tt10919380","Freaky",2020,0,102,"Comedy,Horror,Thriller",NA,6.3,52684,"nm0484907","nm3208182,nm0484907","nm0000681, nm1105980, nm9305936, nm8048167"
"tt1092026","Paul",2011,0,104,"Adventure,Comedy,Sci-Fi",NA,7,248408,"nm0609549","nm0670408,nm0296545","nm0670408, nm0296545, nm0736622, nm1904886"
"tt1093357","The Darkest Hour",2011,0,89,"Action,Adventure,Horror",NA,4.9,60824,"nm0329755","nm3123612,nm0092018,nm2761113","nm0386472, nm1880888, nm1540404, nm1592225"
"tt1093370","Jab We Met",2007,0,138,"Comedy,Drama,Romance",NA,7.9,51681,"nm1665004","nm1665004","nm1372788, nm0004626, nm1595577, nm0802107"
"tt1093908","Confessions of a Shopaholic",2009,0,104,"Comedy,Romance",NA,5.8,77576,"nm0389591","nm0414117,nm0278759,nm1547852,nm1536494","nm0279545, nm0199215, nm1269983, nm0000349"
"tt1095217","Bad Lieutenant: Port of Call New Orleans",2009,0,122,"Crime,Drama",NA,6.6,76613,"nm0001348","nm0277925","nm0000115, nm0578949, nm2963760, nm0000174"
"tt10954652","Old",2021,0,108,"Drama,Horror,Mystery",NA,5.8,90543,"nm0796117","nm0796117,nm0506584,nm3382063","nm0305558, nm3043279, nm0001722, nm1842974"
"tt1098327","Dragonball Evolution",2009,0,85,"Action,Adventure,Fantasy",NA,2.6,73467,"nm0939128","nm0708870,nm0868066","nm0154226, nm0551346, nm0000334, nm0002536"
"tt1099212","Twilight",2008,0,122,"Drama,Fantasy,Romance",408430415,5.3,452141,"nm0362566","nm0742279,nm2769412","nm0829576, nm1500155, nm0121605, nm1020124"
"tt1099212","Twilight",2008,0,122,"Drama,Fantasy,Romance",NA,5.3,452141,"nm0362566","nm0742279,nm2769412","nm0829576, nm1500155, nm0121605, nm1020124"
"tt1100089","Foxcatcher",2014,0,134,"Biography,Drama,History",NA,7,140961,"nm0587955","nm0296861,nm0001246","nm0136797, nm1475594, nm0749263, nm0000603"
"tt11003218","Pig",2021,0,92,"Drama,Mystery,Thriller",NA,7,60013,"nm3968825","nm10324382,nm3968825","nm0000115, nm1842974, nm0035060, nm10208010"
"tt1103153","Killers",2010,0,100,"Action,Comedy,Romance",NA,5.4,90930,"nm0525659","nm0220521,nm0341372","nm0001337, nm0005110, nm0000633, nm0001573"
"tt11032374","Demon Slayer the Movie: Mugen Train",2020,0,117,"Action,Adventure,Animation",NA,8.3,50631,"nm1417038","nm10281577","nm5137121, nm6981978, nm4303311, nm1683003"
"tt1104001","TRON: Legacy",2010,0,125,"Action,Adventure,Sci-Fi",400063852,6.8,329374,"nm2676052","nm0457736,nm0395271,nm0460206,nm1600872,nm0513974,nm0531381","nm0000313, nm1330560, nm1312575, nm0000310"
"tt1104001","TRON: Legacy",2010,0,125,"Action,Adventure,Sci-Fi",NA,6.8,329374,"nm2676052","nm0457736,nm0395271,nm0460206,nm1600872,nm0513974,nm0531381","nm0000313, nm1330560, nm1312575, nm0000310"
"tt11083552","Wrath of Man",2021,0,119,"Action,Crime,Thriller",NA,7.1,154881,"nm0005363","nm0099398,nm0078704,nm0005363,nm6842463,nm3044095","nm0005458, nm0564697, nm0001326, nm6875258"
"tt1109624","Paddington",2014,0,95,"Adventure,Comedy,Family",NA,7.3,110439,"nm1653753","nm1653753,nm0566100,nm1286491","nm0095017, nm1020089, nm0910278, nm0000980"
"tt1111422","The Taking of Pelham 1 2 3",2009,0,106,"Action,Crime,Thriller",NA,6.4,194736,"nm0001716","nm0001338,nm0323945","nm0000243, nm0000237, nm0350079, nm2963873"
"tt1114740","Paul Blart: Mall Cop",2009,0,91,"Action,Comedy,Crime",NA,5.2,108771,"nm0139867","nm0416673,nm0048169","nm0416673, nm1218757, nm1724323, nm2263115"
"tt1114740","Paul Blart: Mall Cop",2009,0,91,"Action,Comedy,Crime",183348429,5.2,108771,"nm0139867","nm0416673,nm0048169","nm0416673, nm1218757, nm1724323, nm2263115"
"tt1116184","Jackass 3",2010,0,94,"Action,Comedy,Documentary",NA,7,63167,"nm0871860","nm0871860,nm0424216,nm0546640,nm0828177,nm0690686,nm0242756,nm0010338,nm1035634,nm0569199,nm0257424,nm0005069,nm0519671,nm2045682,nm3052256,nm1328615,nm1331666,nm4122527,nm1029878,nm0292712,nm1017027,nm1079524,nm1029269,nm2207459,nm1030622","nm0424216, nm0828177, nm0546640, nm0242756"
"tt1117385","Felon",2008,0,104,"Crime,Thriller",NA,7.4,77840,"nm0006846","nm0006846","nm0001151, nm0629653, nm3057328, nm0000271"
"tt1119646","The Hangover",2009,0,100,"Comedy",469310836,7.7,763137,"nm0680846","nm0524190,nm0601859","nm0302108, nm0177896, nm0058581, nm1159180"
"tt1119646","The Hangover",2009,0,100,"Comedy",NA,7.7,763137,"nm0680846","nm0524190,nm0601859","nm0302108, nm0177896, nm0058581, nm1159180"
"tt1120985","Blue Valentine",2010,0,112,"Drama,Romance",NA,7.4,194089,"nm0161834","nm0161834,nm0193387,nm2337556","nm0331516, nm0931329, nm0231283, nm3504430"
"tt1121096","Seventh Son",2014,0,102,"Action,Adventure,Fantasy",NA,5.5,75928,"nm0091076","nm0495378,nm1140275,nm0338557,nm2796716","nm1602660, nm0000194, nm0000313, nm2539953"
"tt11214590","House of Gucci",2021,0,158,"Crime,Drama",NA,6.7,92512,"nm0000631","nm0426539,nm1894782,nm11099905","nm3078932, nm3485845, nm0000199, nm0000460"
"tt1121931","Crank: High Voltage",2009,0,96,"Action,Crime,Thriller",NA,6.2,147907,"nm0004410,nm0962729","nm0004410,nm0962729","nm0005458, nm0005442, nm0004286, nm0948267"
"tt1148204","Orphan",2009,0,123,"Horror,Mystery,Thriller",NA,7,210764,"nm1429471","nm0424901,nm2858852","nm0267812, nm0765597, nm2265157, nm0001634"
"tt1149362","The White Ribbon",2009,0,144,"Drama,History,Mystery",NA,7.8,72552,"nm0359734","nm0359734","nm3041056, nm0414272, nm2914059, nm0876300"
"tt1152398","Beastly",2011,0,86,"Drama,Fantasy,Romance",NA,5.5,77346,"nm1400426","nm1400426,nm2860544","nm1641117, nm1227814, nm0001581, nm0103299"
"tt1152836","Public Enemies",2009,0,140,"Action,Biography,Crime",214104620,7,295962,"nm0000520","nm0072032,nm0000520,nm0081189,nm0123174","nm0000288, nm0000136, nm0831601, nm0164809"
"tt1152836","Public Enemies",2009,0,140,"Action,Biography,Crime",NA,7,295962,"nm0000520","nm0072032,nm0000520,nm0081189,nm0123174","nm0000288, nm0000136, nm0831601, nm0164809"
"tt1155056","I Love You, Man",2009,0,105,"Comedy,Romance",NA,7,203156,"nm0357453","nm0357453,nm0505648","nm0748620, nm0781981, nm0429069, nm1901220"
"tt1155076","The Karate Kid",2010,0,140,"Action,Drama,Family",NA,6.2,177264,"nm0958969","nm0614050,nm0436543","nm0000329, nm1535523, nm0378245, nm3924219"
"tt1155076","The Karate Kid",2010,0,140,"Action,Drama,Family",359126022,6.2,177264,"nm0958969","nm0614050,nm0436543","nm0000329, nm1535523, nm0378245, nm3924219"
"tt1155592","Man on Wire",2008,0,94,"Biography,Crime,Documentary",NA,7.7,55324,"nm1016428","nm0677597","nm0677597, nm3072750, nm3072759, nm3072764"
"tt1156398","Zombieland",2009,0,88,"Action,Comedy,Horror",NA,7.6,557008,"nm0281508","nm1014201,nm1116660","nm0251986, nm1297015, nm0000437, nm1113550"
"tt1160419","Dune",2021,0,155,"Action,Adventure,Drama",397044390,8.1,524603,"nm0898288","nm3123612,nm0898288,nm0744839,nm0378541","nm3154303, nm0272581, nm3918035, nm1209966"
"tt1160419","Dune",2021,0,155,"Action,Adventure,Drama",NA,8.1,524603,"nm0898288","nm3123612,nm0898288,nm0744839,nm0378541","nm3154303, nm0272581, nm3918035, nm1209966"
"tt1161864","The Rite",2011,0,114,"Drama,Horror,Mystery",NA,6,96500,"nm0405632","nm0678104,nm2883153","nm1524440, nm0000164, nm0001354, nm0103797"
"tt1175709","All Good Things",2010,0,101,"Crime,Drama,Mystery",NA,6.3,55578,"nm1285613","nm2917557,nm0806830","nm0331516, nm0000379, nm0001449, nm1143816"
"tt1178663","Whatever Works",2009,0,93,"Comedy,Romance",NA,7.1,73686,"nm0000095","nm0000095","nm0939697, nm0202970, nm0147147, nm0111845"
"tt1179034","From Paris with Love",2010,0,92,"Action,Crime,Thriller",NA,6.4,116343,"nm0603628","nm0367867,nm0000108","nm0000237, nm0001667, nm0810738, nm0243983"
"tt1179056","A Nightmare on Elm Street",2010,0,95,"Crime,Drama,Horror",NA,5.2,98732,"nm1207904","nm0834338,nm2104063,nm0000127","nm0355097, nm1913734, nm0973177, nm1556320"
"tt1179891","My Bloody Valentine",2009,0,101,"Horror,Mystery,Thriller",NA,5.4,56347,"nm0527261","nm0267805,nm2909914,nm0063583,nm0589357","nm0010075, nm0454809, nm0005445, nm2175732"
"tt1179904","Paranormal Activity",2007,0,86,"Horror,Mystery",193355800,6.3,234012,"nm2305431","nm2305431","nm2209370, nm2913790, nm2104166, nm2910808"
"tt1179904","Paranormal Activity",2007,0,86,"Horror,Mystery",NA,6.3,234012,"nm2305431","nm2305431","nm2209370, nm2913790, nm2104166, nm2910808"
"tt1179933","10 Cloverfield Lane",2016,0,103,"Action,Drama,Horror",NA,7.2,314468,"nm0870469","nm1061091,nm1173295,nm3227090","nm0000422, nm0935541, nm0302330, nm0341174"
"tt1182345","Moon",2009,0,97,"Drama,Mystery,Sci-Fi",NA,7.8,352200,"nm1512910","nm1512910,nm2914162","nm0005377, nm0000228, nm1069800, nm3675884"
"tt1185834","Star Wars: The Clone Wars",2008,0,98,"Action,Adventure,Animation",NA,5.9,63862,"nm1396048","nm0319667,nm0017447,nm0614693,nm0000184","nm1782667, nm0296546, nm0437454, nm0237065"
"tt1194173","The Bourne Legacy",2012,0,135,"Action,Adventure,Thriller",NA,6.6,297981,"nm0006904","nm0006904,nm0319659,nm0524924","nm0719637, nm0001838, nm0001570, nm0001277"
"tt1194173","The Bourne Legacy",2012,0,135,"Action,Adventure,Thriller",276144750,6.6,297981,"nm0006904","nm0006904,nm0319659,nm0524924","nm0719637, nm0001838, nm0001570, nm0001277"
"tt1195478","The Five-Year Engagement",2012,0,124,"Comedy,Romance",NA,6.2,97979,"nm0831557","nm0781981,nm0831557","nm0781981, nm1289434, nm0695435, nm1555340"
"tt1197624","Law Abiding Citizen",2009,0,109,"Action,Crime,Drama",NA,7.4,290567,"nm0336620","nm0934483","nm0124930, nm0004937, nm0004753, nm0000538"
"tt1197628","Observe and Report",2009,0,86,"Comedy,Crime,Drama",NA,5.7,62994,"nm2095817","nm2095817","nm0736622, nm0267506, nm0000501, nm0671567"
"tt1201167","Funny People",2009,0,146,"Comedy,Drama",NA,6.3,118283,"nm0031976","nm0031976","nm0001191, nm0736622, nm0005182, nm0051509"
"tt1201607","Harry Potter and the Deathly Hallows: Part 2",2011,0,130,"Adventure,Fantasy,Mystery",NA,8.2,838366,"nm0946734","nm0460141,nm0746830","nm0705356, nm0914612, nm0342488, nm0002091"
"tt1201607","Harry Potter and the Deathly Hallows: Part 2",2011,0,130,"Adventure,Fantasy,Mystery",1342321665,8.2,838366,"nm0946734","nm0460141,nm0746830","nm0705356, nm0914612, nm0342488, nm0002091"
"tt1210819","The Lone Ranger",2013,0,150,"Action,Adventure,Western",NA,6.4,230579,"nm0893659","nm1244808,nm0254645,nm0744429","nm0000136, nm2309517, nm0001209, nm0929489"
"tt1210819","The Lone Ranger",2013,0,150,"Action,Adventure,Western",260502115,6.4,230579,"nm0893659","nm1244808,nm0254645,nm0744429","nm0000136, nm2309517, nm0001209, nm0929489"
"tt1211837","Doctor Strange",2016,0,115,"Action,Adventure,Fantasy",677796076,7.5,686169,"nm0220600","nm3123612,nm0220600,nm1803036,nm0498278,nm0228492","nm1212722, nm0252230, nm1046097, nm0938950"
"tt1211837","Doctor Strange",2016,0,115,"Action,Adventure,Fantasy",NA,7.5,686169,"nm0220600","nm3123612,nm0220600,nm1803036,nm0498278,nm0228492","nm1212722, nm0252230, nm1046097, nm0938950"
"tt1211956","Escape Plan",2013,0,115,"Action,Thriller",NA,6.7,239082,"nm0405632","nm1974016,nm0445669","nm0000230, nm0000216, nm1265067, nm0000352"
"tt1212419","Hereafter",2010,0,129,"Drama,Fantasy,Romance",NA,6.5,92586,"nm0000142","nm0604948","nm0000354, nm0208426, nm0397171, nm0627245"
"tt1212428","The Lost City of Z",2016,0,141,"Adventure,Biography,Drama",NA,6.6,88106,"nm0336695","nm0336695,nm2970418","nm0402271, nm1500155, nm1092227, nm4043618"
"tt1212450","Lawless",2012,0,116,"Biography,Crime,Drama",NA,7.2,239087,"nm0384825","nm0147022,nm2967574","nm0362766, nm0479471, nm0001602, nm0164809"
"tt1213641","First Man",2018,0,141,"Biography,Drama,History",NA,7.3,183525,"nm3227090","nm1802857,nm2973253","nm0331516, nm2946516, nm0164809, nm0151419"
"tt1213644","Disaster Movie",2008,0,87,"Comedy,Sci-Fi",NA,1.9,90671,"nm0294997,nm0783536","nm0294997,nm0783536","nm0001182, nm0591373, nm1440402, nm1782667"
"tt1213663","The World's End",2013,0,109,"Comedy,Sci-Fi",NA,7,275372,"nm0942367","nm0670408,nm0942367","nm0670408, nm0296545, nm0293509, nm0683253"
"tt1216475","Cars 2",2011,0,106,"Adventure,Animation,Comedy",559852396,6.2,179858,"nm0506977,nm0005124","nm0005124,nm0506977,nm1557594,nm0703078","nm0005562, nm1249256, nm0000323, nm0607865"
"tt1216475","Cars 2",2011,0,106,"Adventure,Animation,Comedy",NA,6.2,179858,"nm0506977,nm0005124","nm0005124,nm0506977,nm1557594,nm0703078","nm0005562, nm1249256, nm0000323, nm0607865"
"tt1216487","The Girl Who Played with Fire",2009,0,129,"Action,Crime,Drama",NA,7.1,94588,"nm0019242","nm0296926,nm2297183","nm0636426, nm0638824, nm0256890, nm0027800"
"tt1216492","Leap Year",2010,0,100,"Comedy,Romance",NA,6.4,102516,"nm0875793","nm0438226,nm0253323","nm0010736, nm0328828, nm0004395, nm0001475"
"tt1216496","Mother",2009,0,129,"Crime,Drama,Mystery",NA,7.8,61439,"nm0094435","nm0094435,nm2977474","nm1067547, nm1047193, nm1918588, nm2175143"
"tt1217209","Brave",2012,0,93,"Adventure,Animation,Comedy",538983207,7.1,399441,"nm0028764,nm0700760,nm0152312","nm0152312,nm0028764,nm0700760,nm0575293","nm0531808, nm0175262, nm0000668, nm0910278"
"tt1217209","Brave",2012,0,93,"Adventure,Animation,Comedy",NA,7.1,399441,"nm0028764,nm0700760,nm0152312","nm0152312,nm0028764,nm0700760,nm0575293","nm0531808, nm0175262, nm0000668, nm0910278"
"tt1217613","Battle Los Angeles",2011,0,116,"Action,Sci-Fi",211819354,5.7,178782,"nm0509448","nm0078203","nm0001173, nm0735442, nm0005256, nm1913125"
"tt1217613","Battle Los Angeles",2011,0,116,"Action,Sci-Fi",NA,5.7,178782,"nm0509448","nm0078203","nm0001173, nm0735442, nm0005256, nm1913125"
"tt1219289","Limitless",2011,0,105,"Sci-Fi,Thriller",NA,7.4,558204,"nm1139726","nm0228908,nm2982186","nm0177896, nm0295484, nm0180411, nm0000134"
"tt1219342","Legend of the Guardians: The Owls of Ga'Hoole",2010,0,97,"Action,Adventure,Animation",NA,6.9,82382,"nm0811583","nm0650089,nm2145339,nm0489691","nm0836343, nm0915989, nm0920992, nm1120593"
"tt1240982","Your Highness",2011,0,102,"Adventure,Comedy,Fantasy",NA,5.5,100462,"nm0337773","nm1144419,nm0078897","nm1144419, nm0000204, nm0290556, nm1727356"
"tt1241317","Death Note",2017,0,101,"Crime,Drama,Fantasy",NA,4.5,83098,"nm1417392","nm0663048,nm0663050,nm2916300,nm2174097,nm1761126","nm1822659, nm3147751, nm4960279, nm0924154"
"tt1242422","Celda 211",2009,0,113,"Action,Crime,Drama",NA,7.6,66898,"nm0600409","nm0346277,nm0600409,nm3035970","nm0869088, nm2975962, nm0720277, nm0608210"
"tt1242432","I Spit on Your Grave",2010,0,108,"Horror,Thriller",NA,6.2,82489,"nm0003458","nm2098346,nm0953392","nm1713632, nm0105226, nm0397110, nm0291881"
"tt1242460","We Need to Talk About Kevin",2011,0,112,"Drama,Mystery,Thriller",NA,7.5,150046,"nm0708903","nm0708903,nm4094284,nm2651543","nm0842770, nm0000604, nm3009232, nm3838127"
"tt1243957","The Tourist",2010,0,103,"Action,Thriller",NA,6,237558,"nm0003697","nm0003697,nm0003160,nm0271501,nm1362432","nm0000136, nm0001401, nm0079273, nm0001096"
"tt1243974","Aloha",2015,0,105,"Comedy,Drama,Romance",NA,5.4,66024,"nm0001081","nm0001081","nm0177896, nm1046097, nm1297015, nm0000285"
"tt1245112","[Rec]²",2009,0,85,"Horror,Thriller",NA,6.5,72174,"nm0049371,nm0687042","nm0049371,nm1548856,nm0687042,nm3306640","nm3536229, nm0892299, nm0971334, nm0143032"
"tt1245492","This Is the End",2013,0,107,"Comedy",NA,6.6,403456,"nm1698571,nm0736622","nm0736622,nm1698571,nm1083540","nm0290556, nm1706767, nm0736622, nm0059431"
"tt1245492","This Is the End",2013,0,107,"Comedy",126041322,6.6,403456,"nm1698571,nm0736622","nm0736622,nm1698571,nm1083540","nm0290556, nm1706767, nm0736622, nm0059431"
